	antecedent	consequent	confidence	lift
29971	32,44,47,53	24	0.9800853485064012	1.450652642579829
29972	31,33,36,53,59	24	0.9759887005649718	1.4445890755945554
29973	34,36,51,57	59	0.9747545582047685	1.4427623858283254
29974	17,36,51	50	0.9530386740331491	1.4106200782144784
29975	24,35,57,59	6	0.9477303988995873	1.4241793780628478
29976	22,33,51	31	0.9663865546218487	1.4303766619429725
29977	33,60,63	31	0.9745762711864406	1.4424984980611333
29978	29,31,33,45	37	0.9663394109396914	1.430306883216858
29979	65,69	26	0.9116564417177914	1.3508199749323835
29980	32,36,37,47	31	0.9900142653352354	1.4653487192609607
29981	24,35,57,64	6	0.9478021978021978	1.4242872721607727
29982	31,33,57,63	24	0.976056338028169	1.4446891877581276
29983	36,43,59	60	0.93234100135318	1.3814687095319163
29984	54,59,61	18	0.9637377963737797	1.4295271080765
29985	44,51,60	50	0.9375	1.3876208378088077
29986	2,15,54,57	44	0.9623430962343096	1.424391822353253
29987	2,24,31,57	8	0.9558620689655173	1.420903916973552
29988	38,63,64,66	57	0.9871244635193133	1.4610714400962552
29989	24,37,54	30	0.9250334672021419	1.3706409868866145
29990	17,37,66	31	0.9678321678321679	1.4325163558246263
29991	32,33,51,57	18	0.9597222222222223	1.4235707451261812
29992	36,37,47,53,64	31	0.9928263988522238	1.4695110393322925
29993	33,37,68	31	0.9704225352112676	1.4363504334276334
29994	10,51,54	31	0.9622905027932961	1.4243139772815918
29995	23,33,53	18	0.9682320441988951	1.436193495054981
29996	41,55,65	24	0.9588477366255144	1.4192182396025335
29997	21,25,28	26	0.9442176870748299	1.3990666374076512
29998	41,53,63	65	0.9585635359116023	1.4203231747163312
29999	44,47,54,66	57	0.9800853485064012	1.450652642579829
30000	8,39,60,64	35	0.9690576652601969	1.4358725405683348
30001	36,39,45	41	0.9140211640211641	1.3528691342869645
30002	8,29,59	51	0.9677871148459384	1.4324496715979624
30003	16,31,51	6	0.932	1.4005408942202837
30004	31,36,53	30	0.9240837696335078	1.3692338005967462
30005	19,24,43,47	2	0.9746835443037974	1.529742510308238
30006	9,20,35	44	0.965034965034965	1.4283761351430522
30007	6,12,63	37	0.96105702364395	1.422488269152914
30008	31,34,38,57	45	0.9402173913043478	1.3946389291898722
30009	2,19,24,47	4	0.9559834938101788	1.4604714572842865
30010	5,8,44	64	0.967966573816156	1.4327152940050085
30011	31,32,36,37	18	0.967741935483871	1.4354665092537937
30012	32,35,47,53	24	0.965034965034965	1.4283761351430522
30013	33,35,50	18	0.9638386648122392	1.4296767277839244
30014	34,36,38,47	31	0.9857954545454546	1.45910433551411
30015	33,47,60,62	44	0.9692737430167597	1.434650072907728
30016	12,45,57	31	0.9760900140646976	1.4447390326328178
30017	6,18,31,64	24	0.9788732394366197	1.4488585649233747
30018	26,49	9	0.9261213720316622	1.3917069254739702
30019	4,24,29	15	0.9745762711864406	1.4424984980611333
30020	44,50,62	35	0.9558011049723757	1.4162300243569181
30021	12,29,34,37	31	0.9899569583931134	1.4652638976001182
30022	18,35	6	0.9017199017199017	1.3550381947328514
30023	24,35,37,57	18	0.973463687150838	1.4439536715757317
30024	31,47,51,62	53	0.9596100278551533	1.4203465288769077
30025	38,52,65	18	0.9504132231404959	1.4097625634958055
30026	8,18,23	31	0.9788732394366197	1.4488585649233747
30027	17,31,44,47	24	0.9748251748251748	1.4428669075285616
30028	19,38,53,57	24	0.984352773826458	1.456968982097593
30029	15,18,36,44	24	0.980225988700565	1.450860808194821
30030	6,31,35,62	44	0.9760225669957687	1.4446392022773031
30031	36,47,51,54	31	0.9801980198019802	1.4508194106199017
30032	12,24,31,59	44	0.96105702364395	1.422488269152914
30033	9,31,36,53	24	0.971830985915493	1.438435122010257
30034	18,33,46	51	0.9680111265646731	1.4327812378153808
30035	24,31,54,59	60	0.9336941813261164	1.3834737439434284
30036	38,47,57,60	59	0.9692307692307692	1.4345864661654135
30037	4,15,33	23	0.9443690637720489	1.3992909353525629
30038	44,51,66	18	0.9491758241758241	1.407927110564355
30039	35,51,57,62	59	0.9760900140646976	1.4447390326328178
30040	30,62,66	38	0.955617198335645	1.414436626537614
30041	63,64	30	0.926860025220681	1.3733474352194608
30042	24,39,51,57	18	0.9610027855153204	1.4254702243704107
30043	2,40,54	43	0.953103448275862	1.4107159524426829
30044	3,33,44,59	31	0.9856938483547926	1.458953945255536
30045	9,29,51,57	31	0.9788135593220338	1.448770230661399
30046	59,68	30	0.9203187250996016	1.3636550571905925
30047	6,9,48	36	0.9638386648122392	1.4266054566179007
30048	18,31,33,47,59	35	0.9788434414668548	1.4503723250982
30049	8,36,44,53	64	0.9759206798866855	1.4444883962232573
30050	36,47,53,62	24	0.9829545454545454	1.4548994238843862
30051	36,51,57,59	45	0.9401360544217687	1.3945182809399326
30052	3,18,37,51	31	0.973314606741573	1.4406310720621778
30053	30,31,55	44	0.953232462173315	1.410906909639987
30054	31,37,38,54,57	18	0.9829787234042553	1.4580674713143853
30055	36,53,61,64	31	0.9690576652601969	1.4343302499769615
30056	12,18,37,53	24	0.9663865546218487	1.4303766619429725
30057	18,31,32,59	35	0.9666666666666667	1.4323297491039428
30058	40,50,57	18	0.9558011049723757	1.4177544915521354
30059	19,44,47,53	24	0.9857752489331437	1.4590744286035144
30060	8,17,51	31	0.9666666666666667	1.4307912638739706
30061	30,44,47,57	59	0.965034965034965	1.4283761351430522
30062	25,31,37,57	18	0.965034965034965	1.431451218318818
30063	45,53,58	48	0.952316076294278	1.41106618616507
30064	8,39,53,57	31	0.9690576652601969	1.4343302499769615
30065	24,32,35	45	0.925531914893617	1.3728557359778302
30066	9,44,53	24	0.9683631361760661	1.4333022574120504
30067	12,24,57	6	0.9395973154362416	1.411957579794047
30068	28,47,58	35	0.9706293706293706	1.4382013685239492
30069	6,38,47,62	31	0.9829059829059829	1.4548275450531087
30070	2,31,53,54	24	0.981638418079096	1.452951385728243
30071	46,58,65	21	0.9492455418381345	1.4080305238460165
30072	3,18,35	9	0.9211229946524064	1.384195732422046
30073	39,56,63	65	0.9586206896551724	1.4204078605858363
30074	18,35,44,59	51	0.9597222222222223	1.4205125910013128
30075	9,34,63	45	0.9546079779917469	1.4159847079360897
30076	20,31,65	51	0.9609483960948396	1.422327486378828
30077	8,31,44,54	47	0.9774011299435028	1.4466796531279773
30078	3,23,34	31	0.9774964838255977	1.4468207891639888
30079	10,48	6	0.9187418086500655	1.3806174616355402
30080	24,34,36,37	18	0.9759887005649718	1.4476990628401842
30081	35,36,37,57	18	0.9706293706293706	1.4397494862511009
30082	15,37,45	31	0.9704641350210971	1.436412006508133
30083	9,30,38	35	0.9542936288088643	1.413996366127543
30084	18,24,62,64	35	0.9774011299435028	1.44823522264747
30085	18,23,35,54	31	0.984352773826458	1.456968982097593
30086	3,18,35,36	19	0.9639389736477115	1.4344577815189485
30087	31,39,54	30	0.9299191374663073	1.3778801843317974
30088	22,37,50	63	0.965034965034965	1.4283761351430522
30089	38,61,64	37	0.9477303988995873	1.4027631468137822
30090	39,47,65	9	0.9542936288088643	1.4340421161380752
30091	36,46,63	6	0.9493844049247606	1.4266648963863906
30092	9,17,57	24	0.9803370786516854	1.45102523564127
30093	21,37,64	31	0.971830985915493	1.438435122010257
30094	31,55,61	18	0.9516574585635359	1.4116081570511867
30095	24,31,38,51,64	57	0.9885550786838341	1.4631889349369744
30096	24,33,37	30	0.9333333333333333	1.3829390681003586
30097	16,32,58	60	0.9720670391061452	1.4403315912777077
30098	31,35,47,64	45	0.9380053908355795	1.391357834845456
30099	10,20,35	47	0.9622905027932961	1.4243139772815918
30100	23,39,51	45	0.9428571428571428	1.3985545133015531
30101	24,25,36,59	31	0.9787835926449788	1.448725876116843
30102	18,24,47,57	23	0.9505494505494505	1.4084485407066052
30103	12,20,57	18	0.9582753824756607	1.4214246254590532
30104	6,35,37	44	0.9656593406593407	1.4293002915451893
30105	20,40,47	44	0.9610027855153204	1.422407989731591
30106	19	15	0.9006479481641468	1.3330750510958047
30107	48,60,64	16	0.9582753824756607	1.4214246254590532
30108	18,22,59	37	0.965034965034965	1.4283761351430522
30109	36,47,61	53	0.9652294853963839	1.428664050350394
30110	8,31,57,59,64	35	0.9745762711864406	1.4440495717149626
30111	18,37,39,64	59	0.9705056179775281	1.436473406630541
30112	19,31,47,54,59	35	0.9759547383309759	1.4460920746452526
30113	29,33,35,39	31	0.9872521246458924	1.4612603950183025
30114	24,33,61	45	0.9438356164383561	1.4000058982261085
30115	31,32,33,35,47	51	0.9704641350210971	1.436412006508133
30116	20,35,36	6	0.9534246575342465	1.432736290165967
30117	8,31,54,57	2	0.9585062240663901	1.5043525931246988
30118	24,39,68	65	0.9678770949720671	1.434123265453235
30119	9,43,65	24	0.9636871508379888	1.426381196406819
30120	33,39,44,57	35	0.9691444600280504	1.4360011461490898
30121	24,32,35,58	31	0.9774011299435028	1.4466796531279773
30122	31,38,47,57	30	0.9373333333333334	1.3888659498207887
30123	38,44,57,62	35	0.9652777777777778	1.4302718040621267
30124	21,23,31	51	0.96105702364395	1.422488269152914
30125	16,18,63	37	0.9692307692307692	1.4345864661654135
30126	2,23,28	18	0.971830985915493	1.441531860701345
30127	8,31,44,53	33	0.9786931818181818	1.4485920564398007
30128	19,24,43,62	2	0.9663865546218487	1.516720583449781
30129	24,35,44,62	6	0.9519230769230769	1.4304798255179936
30130	24,31,33,35,54	47	0.9843304843304843	1.456935990770577
30131	19,35,47,54	2	0.9654218533886584	1.5152065079380084
30132	41,47,58	24	0.9732394366197183	1.4405198105928805
30133	35,36,39,57	6	0.955617198335645	1.4360310788511657
30134	5,66	13	0.9028132992327366	1.3464033834877827
30135	19,31,38,54	44	0.9761570827489481	1.4448383029302367
30136	8,9,65	35	0.9491059147180193	1.4063096241735813
30137	24,34,65	45	0.9432432432432433	1.3991272219474589
30138	23,37,54,57	18	0.9816124469589816	1.4560408524321602
30139	8,33,53,66	31	0.9814814814814815	1.4527190993356407
30140	8,30,57,59	47	0.9829302987197724	1.4548635355916717
30141	24,29,36,53,57	31	0.9829787234042553	1.4549352103663413
30142	18,37,40,53	59	0.9759206798866855	1.4444883962232573
30143	28,51,53	24	0.953232462173315	1.410906909639987
30144	36,52,57,65	24	0.9802538787023978	1.450902088992378
30145	35,58,62,64	24	0.9678321678321679	1.4325163558246263
30146	19,37,45	24	0.9676966292134831	1.432315741198904
30147	24,30,47,62	44	0.9719495091164095	1.438610551624503
30148	35,38,51	45	0.9343163538873994	1.3858858295552599
30149	10,31	6	0.9298701298701298	1.3973402824002608
30150	18,33,47,60	31	0.9843971631205674	1.4570346839743735
30151	31,44,47,54,57	18	0.9676966292134831	1.4353993057655325
30152	32,37,57,64	59	0.9759547383309759	1.4445388071107248
30153	11,31,61	34	0.9596100278551533	1.4218737832090336
30154	18,24,36,37,57	59	0.9843971631205674	1.4570346839743735
30155	12,35,44,62	47	0.9856938483547926	1.458953945255536
30156	57,60,69	24	0.9611111111111111	1.4225683255758443
30157	9,18,37	28	0.9424364123159303	1.3994368277708535
30158	4,23,28	15	0.9745762711864406	1.4424984980611333
30159	24,33,34,59	31	0.9886363636363636	1.4633092471438336
30160	2,35,47,54	43	0.9530386740331491	1.4106200782144784
30161	23,24,51	45	0.93234100135318	1.3829557587348569
30162	15,19,62	6	0.9263721552878179	1.3920837840639184
30163	23,32,64	18	0.9558011049723757	1.4177544915521354
30164	33,36,47,57,64	35	0.9801980198019802	1.4523794314915364
30165	12,34,39	59	0.9557399723374828	1.4146183478851249
30166	52,53,57,66	24	0.9676966292134831	1.432315741198904
30167	45,46,48	51	0.9442934782608695	1.3976760612711903
30168	30,44	50	0.9029003783102144	1.3364089380359563
30169	34,58,61	45	0.9445196211096076	1.4010204928837884
30170	15,18,23,37	24	0.9676966292134831	1.432315741198904
30171	16,32,59	60	0.9733520336605891	1.442235593961604
30172	15,24,44,54	18	0.9653739612188366	1.4319540565764874
30173	54,55,64	30	0.9402985074626866	1.3932595089070776
30174	9,18,31,37	51	0.9664335664335665	1.4304462454838394
30175	33,35,54	45	0.928763440860215	1.377649108186627
30176	2,8,37	31	0.9843304843304843	1.456935990770577
30177	9,38,57,64	31	0.9786931818181818	1.4485920564398007
30178	24,34,38,54	31	0.984375	1.457001879699248
30179	9,29,31,45	51	0.9663394109396914	1.430306883216858
30180	24,36,52,59	18	0.969187675070028	1.4376109970360589
30181	9,33,39,64	31	0.9745403111739745	1.4424452726076658
30182	20,34,38	31	0.9649859943977591	1.4283036522879828
30183	60,64,66	36	0.96398891966759	1.4268278531707186
30184	3,18,54,57	28	0.9530386740331491	1.4151802724328444
30185	33,35,37,44	18	0.9747191011235955	1.4458158464459792
30186	24,28,38,59	31	0.9759206798866855	1.4444883962232573
30187	6,36,57,66	59	0.969187675070028	1.4345226812529521
30188	12,18,29,37	31	0.984375	1.457001879699248
30189	24,31,36,37,64	47	0.9815340909090909	1.4527969680695243
30190	18,21,31	23	0.9491059147180193	1.4063096241735813
30191	19,47,58	3	0.9529737206085753	1.490576375707851
30192	51,53,60	45	0.9399727148703957	1.3942759968691123
30193	33,40,47	6	0.9413369713506139	1.414571806457084
30194	31,38,39,59	18	0.9654696132596685	1.4320959387210153
30195	3,24,38,64	57	0.99	1.4653276047261008
30196	18,29,35,38	31	0.9829545454545454	1.4548994238843862
30197	34,66	45	0.9191542288557214	1.3633956161067644
30198	33,47,51,57	30	0.9413369713506139	1.3947982220657484
30199	18,24,36,59,64	31	0.9885550786838341	1.4631889349369744
30200	37,38,39,66	31	0.9717912552891397	1.4383763155622282
30201	4,37,57	59	0.967741935483871	1.4323828003187693
30202	24,38,39,47	64	0.9787535410764873	1.4486813959220186
30203	8,64,69	16	0.9638888888888889	1.4297512259299128
30204	6,19,43	24	0.9746478873239437	1.442604499175504
30205	2,15,17	23	0.9506849315068493	1.4086492856090735
30206	19,35,57,59	2	0.9596662030598053	1.5061731524104918
30207	37,51,60	45	0.9331550802139037	1.3841632944399993
30208	21,61,69	65	0.9480874316939891	1.4048005170691582
30209	12,24,50	31	0.9746121297602257	1.442551573372278
30210	11,33,44	31	0.9731638418079096	1.4404079205277114
30211	37,50,66	38	0.953103448275862	1.4107159524426829
30212	23,24,31,44	18	0.9598337950138505	1.4237362427654316
30213	45,59,63	38	0.9719101123595506	1.4385522393463595
30214	20,38,54,57	59	0.9731638418079096	1.4404079205277114
30215	3,18,35,39	36	0.9829545454545454	1.4548994238843862
30216	29,31,47,50	57	0.9759887005649718	1.4445890755945554
30217	30,31,37,38	47	0.9774330042313117	1.446726831182328
30218	26,46,61	21	0.9599447513812155	1.4239008260530839
30219	23,52,53	18	0.9583333333333334	1.4215105848582708
30220	29,31,37,63	18	0.9609483960948396	1.425389547705801
30221	31,33,44,59	60	0.9426229508196722	1.396703684117751
30222	31,47,53,64	30	0.9443690637720489	1.3992909353525629
30223	6,24,34	35	0.9506849315068493	1.4086492856090735
30224	24,57,59,60	44	0.967741935483871	1.4323828003187693
30225	16,61	9	0.9045801526717557	1.359336369009465
30226	2,18,31,54	19	0.9598337950138505	1.4283487791890777
30227	24,30,64	44	0.9537414965986395	1.4116603462007788
30228	17,31,36,44	24	0.9857142857142858	1.458984195181832
30229	8,16,44	35	0.960328317373461	1.4229380874630424
30230	5,23	51	0.9191270860077022	1.3604265569480274
30231	50,64	30	0.9176470588235294	1.359696394686907
30232	17,59,66	24	0.9649859943977591	1.4283036522879828
30233	18,25,28	3	0.9430122116689281	1.4749952641087207
30234	18,24,31,36,38	57	0.9829302987197724	1.4548635355916717
30235	3,23,36	43	0.9311740890688259	1.37825767426084
30236	34,50,64	31	0.9732394366197183	1.4405198105928805
30237	10,31,55	24	0.965034965034965	1.4283761351430522
30238	12,31,36,47	35	0.9789029535864979	1.4504605054217143
30239	24,31,36	30	0.9196891191709845	1.3627221572232437
30240	28,29,51,57	59	0.9759887005649718	1.4445890755945554
30241	6,24,59,65	31	0.9856938483547926	1.458953945255536
30242	16,51,64	9	0.9442176870748299	1.418900733684968
30243	9,17,51	31	0.9693165969316597	1.434713502225378
30244	18,24,44,64	35	0.9735006973500697	1.4424558719875227
30245	24,51,59,62	35	0.9800853485064012	1.4522124841309902
30246	3,48,59	36	0.9773691654879774	1.4466323416137838
30247	2,47,59,62	44	0.9745403111739745	1.4424452726076658
30248	19,31,55	2	0.9560439560439561	1.500488122356004
30249	18,31,54,62	24	0.9829302987197724	1.4548635355916717
30250	36,37,38	30	0.9276139410187667	1.374464527660065
30251	24,31,49	51	0.9626038781163435	1.4247778131517952
30252	5,12,64	8	0.9611111111111111	1.4287067002277358
30253	33,62,64	30	0.9261213720316622	1.3722529576985276
30254	29,36,60	45	0.9549795361527967	1.416535845875731
30255	5,68,69	16	0.9597780859916782	1.4236536087153204
30256	26,31,57	51	0.9610027855153204	1.422407989731591
30257	33,54,65	18	0.9597780859916782	1.4236536087153204
30258	20,36,43	6	0.9516574585635359	1.4300806738283016
30259	3,24,36,53	35	0.9636871508379888	1.427914939628762
30260	29,51,54	45	0.9413369713506139	1.3962996195060775
30261	6,8,66	51	0.9490358126721763	1.4046953274567764
30262	36,44,47,54	2	0.9664335664335665	1.5167943673638435
30263	8,29,33	35	0.9636363636363636	1.427839687194526
30264	16,47,63	24	0.9582753824756607	1.4183710816879274
30265	23,36,51,57	59	0.9717912552891397	1.4383763155622282
30266	32,44,48	36	0.965034965034965	1.4283761351430522
30267	37,38,52,59	18	0.9788732394366197	1.4519777437499053
30268	33,38,49	51	0.9583911234396671	1.4185423932329337
30269	35,53,57,59	18	0.966804979253112	1.4340767076542396
30270	18,53,64	6	0.9259259259259259	1.3914132234742922
30271	21,23,59	31	0.9691011235955056	1.4343945739147226
30272	15,24,31,59	6	0.9493150684931507	1.4265607027083553
30273	2,18,44,54	19	0.9663865546218487	1.4381000780441766
30274	22,60,66	39	0.969187675070028	1.4345226812529521
30275	6,40,65	24	0.9665738161559888	1.430653833150325
30276	23,24,31,34	51	0.9717912552891397	1.4383763155622282
30277	6,24,36,66	31	0.9800853485064012	1.450652642579829
30278	18,35,45	9	0.9442934782608695	1.4190146270921247
30279	24,57,61	30	0.9337837837837838	1.3836065097355421
30280	8,31,35,39	51	0.9717912552891397	1.4383763155622282
30281	18,25	6	0.9008894536213469	1.353790258549854
30282	22,54,63	30	0.9611111111111111	1.4240979689366788
30283	12,27	68	0.9339622641509434	1.3823845327604725
30284	40,53,61	29	0.955617198335645	1.414436626537614
30285	31,33,44,58	18	0.9583333333333334	1.4215105848582708
30286	46,58	45	0.912718204488778	1.3538489620942262
30287	24,37,38,44,47	31	0.9857142857142858	1.458984195181832
30288	18,31,35,53,59	24	0.9829545454545454	1.4548994238843862
30289	3,15,36,37	18	0.9815078236130867	1.455885663012738
30290	18,47,53,64	35	0.9748953974895398	1.4445224276780493
30291	18,23,51	6	0.9289544235924933	1.395964226510857
30292	10,16,47	35	0.9543568464730291	1.4140900370320797
30293	8,31,69	24	0.9663394109396914	1.430306883216858
30294	53,55,64	30	0.9464285714285714	1.4023425499231952
